cluster,xGeo,yGeo,conf
384,757227.3167317224,6267007.690052865,0.3575533926486969
385,757285.5693877405,6267010.511838651,0.5013637542724609
386,757349.2742485317,6267005.946057733,0.5906585454940796
387,757643.6787071839,6267007.6933024395,0.5495383739471436
388,757235.8929031072,6267005.793542682,0.2607729434967041
389,757617.688059942,6267005.234590122,0.6524609327316284
390,757299.1667491284,6267001.0799540775,0.5838779807090759
391,757573.4183646189,6267000.874505608,0.3874635100364685
392,757197.48043924,6267000.063146617,0.7031967043876648
393,757204.3856450854,6266999.803978088,0.627154529094696
394,757229.9992144796,6266998.35300248,0.6468151807785034
395,757393.4113593838,6266999.095118138,0.4022648334503174
396,757113.9043261908,6266998.152184724,0.3432515263557434
397,757115.9276091037,6266996.334716945,0.4253641366958618
398,757122.7231576716,6266997.134005757,0.7078630328178406
399,757169.8281877404,6266997.378771572,0.2539256811141968
400,757197.404401317,6266997.590638528,0.2842010259628296
401,757249.1860279278,6266996.671816556,0.5243247747421265
402,757630.2455157703,6266996.008206277,0.4828064739704132
403,757147.6946525936,6266993.392261832,0.4718734622001648
404,757165.5244741505,6266997.911345891,0.5897716283798218
405,757173.0619410342,6266993.404269188,0.5513144135475159
406,757186.9898740118,6266994.910961359,0.2622003257274627
407,757232.4643810613,6266994.80603822,0.5966282486915588
408,757251.6208621031,6266994.492838054,0.3153427839279175
409,757519.552434749,6266994.310939579,0.4688964486122131
410,757575.8692496838,6266995.770324289,0.3052230775356293
411,757148.373477633,6266990.984117917,0.505699634552002
412,757466.5923262457,6266994.296048981,0.3151078820228576
413,757520.0195187991,6266991.059084802,0.5539054870605469
414,757619.3185004083,6266991.003974559,0.7638888955116272
415,757069.4217820382,6266992.830440222,0.3126697838306427
416,757178.6031053131,6266990.078106492,0.6463139057159424
417,757198.5025346195,6266985.95095542,0.2715553939342499
418,757285.3046233123,6266989.784411459,0.2815603017807007
419,757442.3600741976,6266988.4735953575,0.4422578513622284
420,757608.7086006813,6266985.924515481,0.3238603174686432
421,757243.0865303343,6266983.804168074,0.3423844873905182
422,757247.3200481947,6266983.523368589,0.3940268456935882
423,757332.0679423006,6266983.369210402,0.5213744044303894
424,757522.359416551,6266983.344850509,0.2741316556930542
425,757073.7203546326,6266979.671295312,0.7197134494781494
426,757166.409342487,6266980.854614069,0.4560839533805847
427,757228.4016861962,6266980.910798877,0.2576348185539245
428,757143.5679141348,6266978.300994008,0.273432195186615
429,757238.5757281361,6266983.071262107,0.2975721061229706
430,757425.5668232506,6266978.34767875,0.4428237974643707
431,757083.3691424141,6266980.004448562,0.2982944250106811
432,757047.7381930235,6266974.23527692,0.7003470063209534
433,757103.3259887778,6266975.2307563,0.4920361936092376
434,757248.4906896865,6266973.809283345,0.4841090142726898
435,757329.3596921968,6266973.170437804,0.4731655418872833
436,757330.8570257849,6266975.319234468,0.319806843996048
437,757053.8349232739,6266970.81170079,0.3052698075771332
438,757184.5302402286,6266975.5577947395,0.5636544823646545
439,757246.5270746415,6266971.17911604,0.4900743067264557
440,757325.3278126419,6266972.555453627,0.7424993515014648
441,757419.3928720476,6266970.82429473,0.4710757434368133
442,757456.9460080696,6266970.885987791,0.6264674663543701
443,757057.9753792248,6266970.438718681,0.5985588431358337
444,757275.04768408,6266968.453488915,0.3359782993793487
445,757110.4057288831,6266968.66239947,0.4428007006645202
446,757111.9841764882,6266965.85805916,0.6176027655601501
447,757234.7363019651,6266969.174604534,0.2921382486820221
448,757282.9747647708,6266966.425488262,0.2841837704181671
449,757405.7837978668,6266965.817007691,0.3737517893314361
450,757183.4492408028,6266963.4037014535,0.3802731335163116
451,757211.1303741391,6266965.065489347,0.4762253165245056
452,757255.4037801092,6266963.399745493,0.3317573070526123
453,757501.319448913,6266964.886345785,0.7718371152877808
454,757077.5681317605,6266960.182557884,0.7643225789070129
455,757080.6570348805,6266965.447820599,0.3325781226158142
456,757098.4181836909,6266960.892776518,0.2594941556453705
457,757259.7716621275,6266962.923827387,0.5946462154388428
458,757500.2216259306,6266961.69317004,0.2984426319599151
459,757085.0359956955,6266961.570145052,0.3216917812824249
460,757233.451296418,6266962.438701808,0.5223807692527771
461,757540.5914557641,6266959.994227856,0.3050021529197693
462,757465.8430198495,6266957.953975468,0.3537122309207916
463,757523.7622469378,6266955.256009386,0.2832778692245483
464,757528.0976737207,6266957.417260378,0.4515304267406463
465,757470.8812455604,6266953.843914354,0.3781655728816986
466,757053.0638999408,6266948.669359355,0.2762874066829681
467,757442.234662683,6266948.485492908,0.742565393447876
468,757045.6481436556,6266947.631508677,0.2725678384304046
469,757450.4594010776,6266950.589280675,0.3236269950866699
470,757216.7802781044,6266943.377007854,0.6407642960548401
471,757244.0198830431,6266947.468541904,0.2796645760536194
472,757288.7454025736,6266945.928717075,0.4234471023082733
473,757026.4847434653,6266942.718647332,0.6931077241897583
474,757368.5946965879,6266940.937945216,0.2673993706703186
475,757420.5884927708,6266941.28560908,0.5850679278373718
476,757440.9690111595,6266941.578820844,0.3737289309501648
477,757462.5467553418,6266941.114997333,0.6076231598854065
478,757496.6953755086,6266945.563566905,0.2575629651546478
479,757293.5026043756,6266942.734328887,0.2563260793685913
480,757304.1573261386,6266943.022436618,0.309635579586029
481,757440.7350296443,6266938.391455977,0.4733855724334717
482,757223.1699614888,6266940.528673406,0.3016203343868255
483,757235.9573051749,6266936.95093451,0.2914004325866699
484,757229.5861656078,6266933.322219525,0.4141615629196167
485,757232.1062526768,6266934.171171158,0.2921574711799621
486,757253.6447075973,6266937.9959546225,0.5587345361709595
487,757277.283653981,6266933.380657404,0.5017101764678955
488,757281.4672378135,6266932.492867978,0.7473444938659668
489,757303.3931671184,6266935.702221661,0.4236087203025818
490,757461.2803002942,6266935.098215928,0.3868027031421661
491,757001.8050515568,6266932.155840962,0.4740920662879944
492,757004.5113526603,6266928.583057695,0.8175181150436401
493,757199.793829984,6266933.017093713,0.2737527787685394
494,757229.6949430471,6266928.455277055,0.2688766419887543
495,757230.5542663401,6266925.426141589,0.4145306348800659
496,757334.7741909986,6266927.737229175,0.3303298354148865
497,757000.3496270259,6266922.847324187,0.8093748688697815
498,757035.363906092,6266921.820771365,0.2685083150863647
499,757200.6392185793,6266921.773509367,0.4671931564807892
500,757234.9819514817,6266924.997006102,0.5052233338356018
501,757328.0394362735,6266920.977165302,0.4313158392906189
502,756985.3772059744,6266921.711025504,0.4488859474658966
503,757001.3086686501,6266913.934110091,0.406485766172409
504,757041.0265300339,6266918.010217275,0.2988805174827575
505,757237.1071205206,6266913.462864726,0.3757306337356567
506,757354.8049704859,6266913.398929644,0.4918782711029053
507,757241.544488732,6266908.344690285,0.3979442417621612
508,757293.0411875909,6266912.938893686,0.3192586898803711
509,757300.496364004,6266912.639245621,0.4269836544990539
510,757300.465552576,6266909.038217082,0.5710902214050293
511,757024.8286283679,6266910.519624694,0.3499059975147247
512,757237.756623041,6266907.920834263,0.5683375597000122
513,757010.9680751627,6266903.383223086,0.6003772616386414
514,757304.3033024585,6266906.442920088,0.4800178110599518
515,757238.5949300891,6266905.3730226,0.4839194416999817
516,757326.4060159689,6266900.832423835,0.422877699136734
517,757010.5341280291,6266899.704339393,0.4791170358657837
