cluster,xGeo,yGeo,conf
0,757482.3978350998,6267301.191636252,0.7036616206169128
1,757461.3346531063,6267283.581682869,0.488509327173233
2,757467.746012873,6267285.73228386,0.5136911273002625
3,757460.2764359323,6267281.960510583,0.2957063913345337
4,757510.604408667,6267272.139072726,0.3649612069129944
5,757512.1625412172,6267269.884584217,0.2823043763637543
6,757512.6642753279,6267267.683487761,0.7116990685462952
7,757522.400510441,6267266.550406178,0.6816462874412537
8,757523.3903399119,6267269.974528893,0.2758000791072845
9,757440.2630025855,6267264.053197004,0.7246270775794983
10,757527.9341865247,6267264.943169325,0.3318814039230346
11,757527.1235722832,6267264.390897274,0.3705406486988067
12,757418.2235946583,6267251.913930464,0.5846042633056641
13,757421.871874587,6267253.17207954,0.6365702152252197
14,757409.265499033,6267239.934806995,0.5211097598075867
15,757408.5729606552,6267235.661087005,0.4525511860847473
16,757567.6179780727,6267207.659823268,0.3186090588569641
17,757566.3107701587,6267205.0002488885,0.6222345232963562
18,757568.5805407828,6267200.878033011,0.4639150202274322
19,757423.1138244931,6267199.443125992,0.3641663491725921
20,757484.7839716738,6267198.439380198,0.2701686918735504
21,757571.284370414,6267202.2284522345,0.4007052779197693
22,757396.027160353,6267199.681939154,0.4958985447883606
23,757424.7014111825,6267195.252985758,0.538001298904419
24,757571.0304300706,6267192.747322092,0.4911136329174042
25,757527.6534365042,6267188.656995198,0.4635556042194366
26,757540.3150095725,6267190.036099382,0.7824115753173828
27,757543.5082935458,6267190.378964215,0.2783639430999756
28,757548.2295001214,6267191.455738366,0.3901120722293854
29,757400.9571715216,6267186.984930697,0.5746173858642578
30,757483.5594922407,6267189.549130767,0.2977685928344726
31,757535.1383251613,6267188.288229971,0.5143661499023438
32,757441.9319609405,6267183.413443793,0.6497536301612854
33,757488.0993265575,6267185.373732715,0.286884069442749
34,757528.4027501506,6267183.470485268,0.5419342517852783
35,757493.8821796752,6267182.281266869,0.7763922214508057
36,757614.8411174332,6267182.224805208,0.7531256675720215
37,757385.8904306743,6267179.285449994,0.4836318492889404
38,757546.3498206367,6267176.206870201,0.2756866812705993
39,757590.5021495288,6267180.314872681,0.5804685950279236
40,757450.9405837256,6267173.414352548,0.6994699835777283
41,757457.8829215363,6267175.718828485,0.415732741355896
42,757468.496303544,6267175.4459173195,0.3536682724952698
43,757546.6332128033,6267174.87441653,0.7495218515396118
44,757589.1960187518,6267175.772380511,0.5973586440086365
45,757594.2190015182,6267175.003302921,0.7780457735061646
46,757616.2568298788,6267174.790456133,0.4813787341117859
47,757590.8694072674,6267171.961145991,0.7946057319641113
48,757455.0179233317,6267168.43901184,0.3480629920959472
49,757455.8789720827,6267167.914196648,0.4328208267688751
50,757458.6140979801,6267167.504112969,0.7925523519515991
51,757496.8750861948,6267166.67970088,0.3186922669410705
52,757663.766832238,6267167.273476747,0.6130589842796326
53,757503.0903010066,6267165.343403394,0.4142398238182068
54,757464.0231335438,6267161.882429673,0.7586277723312378
55,757495.465886957,6267160.621083646,0.509432852268219
56,757498.3108006148,6267158.824853207,0.4445647597312927
57,757505.102012462,6267158.4375183685,0.4910640716552734
58,757517.8930217689,6267158.522071956,0.3707451820373535
59,757518.3781928858,6267158.665181069,0.3684154748916626
60,757619.5779449409,6267156.012052565,0.5376039743423462
61,757618.5399314305,6267158.20370075,0.3205472826957702
62,757620.0500958329,6267153.543449312,0.3134159743785858
63,757459.2887280053,6267150.8340722015,0.3415810167789459
64,757483.4598155657,6267152.238532281,0.3769060373306274
65,757607.5945202177,6267152.873471647,0.3881980180740356
66,757373.5281113873,6267148.458199526,0.3011117279529571
67,757492.2809193068,6267150.248904076,0.5047542452812195
68,757606.0690235822,6267150.595959394,0.4754914045333862
69,757608.9385498782,6267147.753929567,0.8260703682899475
70,757380.2040292074,6267145.046068637,0.3651198148727417
71,757463.8961917823,6267144.744098752,0.2620753645896911
72,757381.9704236006,6267144.120815068,0.3684211373329162
73,757495.633233905,6267141.1424666615,0.6719248294830322
74,757658.101348645,6267142.841712206,0.2610497176647186
75,757370.5772594279,6267141.297479241,0.2748517394065857
76,757372.5435593954,6267138.390926599,0.3420101106166839
77,757377.371672458,6267142.641821994,0.547781229019165
78,757380.5044630831,6267140.470444827,0.5796149969100952
79,757390.6010276742,6267142.244314521,0.3655806481838226
80,757625.524929828,6267138.380598693,0.3398341536521911
81,757459.2852976834,6267139.695126533,0.4190058708190918
82,757469.5907475818,6267137.700512055,0.7686907649040222
83,757399.762467063,6267134.101883142,0.4571731388568878
84,757471.9603008019,6267134.952420302,0.355770081281662
85,757329.2329341834,6267132.444204956,0.4490939080715179
86,757330.8819022196,6267131.673874377,0.7432975769042969
87,757375.880934152,6267131.200449245,0.3216401636600494
88,757470.9411122939,6267133.4505921295,0.3675002753734588
89,757603.5826553693,6267135.13636653,0.2544512450695038
90,757626.641521222,6267132.048055797,0.2573694288730621
91,757335.2995620286,6267129.753767055,0.6941295862197876
92,757359.4464691263,6267129.617221761,0.6067216992378235
93,757402.5259952203,6267130.632001591,0.6774787306785583
