cluster,xGeo,yGeo,conf
197,757573.4137540732,6267048.345745897,0.3869722485542297
198,757253.7990580503,6267046.640303403,0.7714586853981018
199,757369.7810024684,6267045.827669471,0.4623191058635711
200,757527.3088715717,6267047.346358914,0.5808463096618652
201,757631.5191237963,6267045.897754044,0.6090878248214722
202,757644.8992500625,6267047.214905621,0.5128059983253479
203,757648.9502415722,6267046.116695671,0.4133810698986053
204,757703.4189879443,6267047.018046276,0.7357738614082336
205,757706.0592055982,6267050.334730714,0.3331553637981415
206,757188.0893795305,6267044.503767969,0.7573028206825256
207,757511.0441504521,6267046.671302884,0.2588303387165069
208,757562.931392855,6267043.394913047,0.4379717707633972
209,757631.6959787273,6267043.822760132,0.6214020252227783
210,757646.5464080176,6267048.064997011,0.2992432713508606
211,757181.0650379127,6267043.017438023,0.3380142748355865
212,757183.9659542507,6267043.446535437,0.7204416394233704
213,757186.2860642042,6267041.660221074,0.6724529266357422
214,757505.3403534656,6267043.261681913,0.6006684899330139
215,757527.7065027317,6267044.524292439,0.6087688207626343
216,757715.4250106877,6267041.984527676,0.2750991880893707
217,757190.6454108654,6267038.81035181,0.8183045983314514
218,757191.2200104459,6267039.020850788,0.4984757900238037
219,757252.6400033301,6267042.679070427,0.271849513053894
220,757260.9646739541,6267038.47149518,0.2827938795089721
221,757278.2085087067,6267038.381683498,0.528305172920227
222,757554.9908151394,6267042.146149098,0.452325701713562
223,757560.3900205534,6267038.484153153,0.7867159843444824
224,757623.0809624062,6267039.882083642,0.5389935374259949
225,757281.7694453066,6267039.023499011,0.2601438164710998
226,757620.7803861952,6267036.556742327,0.5784412622451782
227,757183.9331772699,6267035.008600648,0.744635820388794
228,757210.53865441,6267035.157141428,0.4831873476505279
229,757208.3972155496,6267033.668084261,0.4049933850765228
230,757555.913693971,6267035.0981720975,0.3828187584877014
231,757668.1881799465,6267038.066142422,0.2991606891155243
232,757210.990983854,6267030.896727113,0.349834531545639
233,757289.4509618792,6267031.558348171,0.7296748161315918
234,757463.836246795,6267021.890334456,0.3642133176326751
235,757481.0284752117,6267019.721366188,0.4762871861457824
236,757542.4001179509,6267019.609063801,0.762996256351471
237,757250.3083415886,6267015.83356119,0.6609103679656982
238,757480.4518165356,6267018.465712189,0.5109122395515442
239,757600.48904962,6267016.674900023,0.391108363866806
240,757603.0149822598,6267018.078372448,0.2639081180095672
241,757162.9996281033,6267013.390556245,0.5873519778251648
242,757400.5951384371,6267018.010358278,0.3355847001075744
243,757619.8039997511,6267013.479329393,0.5855887532234192
244,757232.0010764813,6267011.887620954,0.3818631470203399
245,757384.5695445603,6267015.520599416,0.3275910913944244
246,757603.1780580459,6267010.409329565,0.2995728254318237
247,757211.5813029474,6267005.960676639,0.285392165184021
248,757227.3171564777,6267007.680437238,0.3575533926486969
249,757235.8931252835,6267005.794659822,0.2551919221878052
250,757617.6873587338,6267005.234527353,0.6900663375854492
251,757197.48043924,6267000.063146617,0.7031967043876648
252,757202.9275970618,6266999.278249733,0.3698967695236206
253,757204.8064606471,6266999.956348461,0.6280550360679626
254,757122.71731966,6266997.132935377,0.7169557213783264
255,757197.404401317,6266997.590638528,0.2842010259628296
256,757259.8599440521,6266995.816925434,0.3584684133529663
257,757630.2453473872,6266996.0091376,0.4580479264259338
258,757113.9811604386,6266997.8436994245,0.3338959217071533
259,757115.9101720443,6266996.332452416,0.2907522916793823
260,757147.7011050945,6266993.393028348,0.5203895568847656
261,757165.52492953,6266997.911635942,0.5905018448829651
262,757186.9898740118,6266994.910961359,0.2622003257274627
263,757232.3397120818,6266994.712902122,0.5586128234863281
264,757251.6255244529,6266994.471711486,0.3605845868587494
265,757519.550946407,6266994.289676891,0.3236725032329559
266,757148.3268454471,6266990.970516397,0.5571366548538208
267,757619.3186092164,6266991.004201028,0.7664474844932556
268,757069.4187168693,6266992.834588296,0.2536453604698181
269,757178.6028123563,6266990.078067749,0.6502358317375183
270,757198.5015198505,6266985.950667231,0.284355103969574
271,757285.3061515754,6266989.780926748,0.2552840113639831
272,757609.3719024127,6266985.776559977,0.3451975286006927
273,757198.1301484173,6266981.627057462,0.2838312089443207
274,757073.747247828,6266979.5403873455,0.7228631973266602
275,757143.5675022667,6266978.297608166,0.3379465341567993
276,757154.8672533697,6266982.292668714,0.339458554983139
277,757047.7379313,6266974.236714993,0.707571268081665
278,757248.486089251,6266973.810026019,0.5314463973045349
279,757329.3525013803,6266973.131183526,0.4853440523147583
280,757330.8562526396,6266975.340367525,0.3543447256088257
281,757053.8349232739,6266970.81170079,0.3052698075771332
282,757103.044692344,6266974.241668551,0.4812164902687073
283,757246.5319151348,6266971.186069517,0.5163100361824036
284,757325.327795617,6266972.555101123,0.7469055652618408
285,757456.9459555653,6266970.885908179,0.6269373297691345
286,757057.9773519636,6266970.439128142,0.593439519405365
287,757293.9919752544,6266968.291359513,0.2764170169830322
288,757110.407100684,6266968.662441342,0.4288366734981537
289,757111.9644726655,6266965.855456467,0.5249386429786682
290,757183.4471343374,6266963.399871856,0.4156285524368286
291,757211.1362983993,6266965.067815334,0.5727744698524475
292,757501.3201016078,6266964.887392394,0.7798537611961365
293,757077.6557630962,6266960.822272568,0.2714477777481079
294,757080.6574610537,6266965.450072519,0.3463286161422729
295,757077.5607361175,6266960.128185787,0.7675943970680237
296,757085.3328037923,6266960.805210589,0.3216917812824249
297,757084.7035425073,6266962.426944121,0.2872005105018616
298,757465.8431176012,6266957.953665822,0.4077531695365906
299,757467.5763181513,6266958.069084712,0.2626616954803467
300,757470.8794056354,6266953.862197666,0.334751695394516
301,757442.4534231093,6266949.312311985,0.6524907946586609
302,757057.6332796281,6266950.525856472,0.3056550323963165
303,757442.0403206544,6266947.755167954,0.7352142930030823
304,757215.5081591672,6266943.342344134,0.3595956861972809
305,757216.7813964798,6266943.377255806,0.6407642960548401
306,757440.9653087748,6266941.544407592,0.437821626663208
307,757462.6897838103,6266941.756327977,0.5820474028587341
308,757496.6972530549,6266945.563569243,0.2676628828048706
309,757440.735204435,6266938.391635387,0.4823329448699951
310,757223.1684457427,6266940.529810299,0.3434888124465942
311,757235.9522022896,6266936.942222049,0.3661584556102752
312,757462.3888005592,6266940.3948611375,0.6126865148544312
313,757229.5759586161,6266933.323728411,0.4526325464248657
314,757232.105139113,6266934.169964164,0.305707037448883
315,757461.2792221952,6266935.099437114,0.411028653383255
316,757001.7974079316,6266932.159881262,0.4068219363689422
317,757004.5113526603,6266928.583057695,0.8175181150436401
318,757229.6949430471,6266928.455277055,0.2688766419887543
319,757010.3033695286,6266928.047133393,0.2989953458309173
320,757230.5542663401,6266925.426141589,0.4145306348800659
321,757234.0794334477,6266923.434454768,0.2658065557479858
322,757000.3496270259,6266922.847324187,0.8093748688697815
323,757234.9943629409,6266924.999951448,0.5545749068260193
324,756985.3772059744,6266921.711025504,0.4488859474658966
325,757001.633134895,6266913.369445036,0.406485766172409
326,757000.9352369561,6266914.577466901,0.4408390522003174
327,757237.1079068546,6266913.46252945,0.3901111185550689
328,757003.5902497834,6266908.327925175,0.3185648322105407
329,757241.5550599163,6266908.344651133,0.4190056622028351
330,757300.6982665425,6266908.542980223,0.5736296772956848
331,757237.7548086849,6266907.9232355505,0.5683375597000122
332,757300.1303096777,6266909.758899926,0.4070461094379425
333,757304.3020908451,6266906.446601122,0.5765154361724854
334,757238.594293735,6266905.374671469,0.5033339858055115
335,757010.4580414956,6266903.005310713,0.3131245374679565
336,757012.7870346914,6266897.484394787,0.4037741422653198
337,757289.2071982472,6266895.860114042,0.5720967650413513
338,757283.9563317286,6266887.785620618,0.7977249026298523
339,757273.1463704143,6266882.852897751,0.6357976794242859
340,757280.5105327491,6266882.83371407,0.6642429828643799
341,757274.2764599795,6266877.100951676,0.8177401423454285
342,757271.8609780734,6266873.310458033,0.3408677577972412
343,757281.6477473392,6266871.7345635295,0.6823079586029053
